Date,VTI,VOO,AAPL,MSFT,GOOGL,AMZN,AGG,GLD
2012-02-29,55.193153381347656,97.83091735839844,16.26833724975586,25.02143669128418,15.355697631835938,8.98449993133545,76.36729431152344,164.2899932861328
2012-03-01,55.61643600463867,98.47179412841795,16.3292179107666,25.45501708984375,15.458773612976074,9.001999855041504,76.21312713623047,166.61000061035156
2012-03-02,55.34209442138672,98.20606231689452,16.350515365600586,25.28947639465332,15.43021011352539,8.96500015258789,76.37899017333984,166.33999633789062
2012-03-05,55.09124374389648,97.78404998779295,15.990032196044922,25.06873321533203,15.256349563598633,9.012999534606934,76.26841735839844,165.64999389648438
2012-03-06,54.205448150634766,96.25225830078124,15.90304946899414,24.87953758239746,15.02561092376709,9.054499626159668,76.42047119140625,162.6999969482422
2012-03-07,54.6757926940918,97.01814270019533,15.9159517288208,25.100271224975582,15.07131004333496,9.18850040435791,76.35131072998047,163.6300048828125
2012-03-08,55.24018096923828,97.95598602294922,16.254840850830078,25.23427963256836,15.079757690429688,9.381999969482422,76.17851257324219,165.27999877929688
2012-03-09,55.5145378112793,98.33111572265624,16.35021209716797,25.2185173034668,14.908625602722168,9.215999603271484,76.1647720336914,166.3800048828125
2012-03-12,55.47533798217773,98.37798309326172,16.555055618286133,25.257925033569336,15.030329704284668,9.169500350952148,76.23384857177734,165.07000732421875
2012-03-13,56.50223159790039,100.14427185058594,17.037906646728516,25.75457572937012,15.344024658203123,9.229499816894531,75.97811126708984,162.3000030517578
2012-03-14,56.3846549987793,100.06608581542967,17.682119369506836,25.833404541015625,15.299566268920898,9.11299991607666,75.5633544921875,159.57000732421875
2012-03-15,56.713863372802734,100.58190155029295,17.561559677124023,25.89647674560547,15.427228927612305,9.221500396728516,75.52882385253906,161.0800018310547
2012-03-16,56.80009841918945,100.72254180908205,17.561857223510742,25.69938850402832,15.524344444274902,9.2524995803833,75.53569030761719,161.3000030517578
2012-03-19,57.01176071166992,101.14459228515624,18.02761650085449,25.38406753540039,15.746390342712402,9.276000022888184,75.29380798339844,161.58999633789062
2012-03-20,56.815799713134766,100.86325073242188,18.173370361328125,25.2185173034668,15.73421859741211,9.616499900817873,75.40435791015625,160.1300048828125
2012-03-21,56.75307846069336,100.7069320678711,18.069604873657227,25.155452728271484,15.895415306091309,9.58650016784668,75.58411407470703,160.2100067138672
2012-03-22,56.29841232299805,99.9254150390625,17.974828720092773,25.226394653320312,16.046178817749023,9.619999885559082,75.65324401855469,159.57000732421875
2012-03-23,56.52576446533203,100.31617736816406,17.87616539001465,25.23427963256836,15.96024227142334,9.751999855041504,75.8260269165039,161.52999877929688
2012-03-26,57.311431884765625,101.67425537109376,18.20396423339844,25.69150733947754,16.127641677856445,10.143500328063965,75.77071380615234,164.39999389648438
2012-03-27,57.12247848510742,101.3916244506836,18.428897857666016,25.63633346557617,16.070270538330078,10.272000312805176,75.85367584228516,163.24000549316406
2012-03-28,56.83907318115234,100.90493774414062,18.523067474365234,25.37617301940918,16.28734588623047,10.05799961090088,75.83988189697266,161.50999450683594
2012-03-29,56.73673629760742,100.73226165771484,18.29033470153809,25.32099151611328,16.104793548583984,10.23050022125244,76.04724884033203,161.27999877929688
2012-03-30,56.88629913330078,101.06194305419922,17.98112678527832,25.43136215209961,15.926708221435549,10.125499725341797,75.92975616455078,162.1199951171875
2012-04-02,57.36653518676758,101.87833404541016,18.55336570739746,25.45501708984375,16.067785263061523,9.90250015258789,75.93870544433594,162.94000244140625
2012-04-03,57.17759704589844,101.48583221435548,18.87396240234375,25.17909812927246,15.960983276367188,9.982999801635742,75.61314392089844,159.88999938964844
2012-04-04,56.53993225097656,100.41824340820312,18.723705291748047,24.60361671447754,15.775450706481934,9.69950008392334,75.77252197265625,157.2100067138672
2012-04-05,56.50053405761719,100.38681030273438,19.004722595214844,24.847997665405277,15.705160140991213,9.719499588012695,75.94563293457031,158.30999755859375
2012-04-09,55.83926010131836,99.27210998535156,19.081207275390625,24.516908645629883,15.668399810791016,9.593500137329102,76.27816772460938,159.3699951171875
2012-04-10,54.792240142822266,97.54509735107422,18.84757232666016,24.020265579223636,15.569546699523926,9.348999977111816,76.28512573242188,161.10000610351562
2012-04-11,55.24883270263672,98.3458023071289,18.780384063720703,23.925661087036133,15.79556941986084,9.398500442504885,76.29203033447266,161.07000732421875
2012-04-12,56.083309173583984,99.6960220336914,18.677528381347656,24.42230796813965,16.169368743896484,9.534500122070312,76.21582794189453,162.6999969482422
2012-04-13,55.3984260559082,98.50281524658205,18.15148162841797,24.288291931152344,15.513416290283203,9.42300033569336,76.45132446289062,160.85000610351562
2012-04-16,55.34331130981445,98.39290618896484,17.39870834350586,24.50114250183105,15.053179740905762,9.274999618530272,76.46517944335938,160.4600067138672
2012-04-17,56.1856575012207,99.90011596679688,18.285531997680664,24.784936904907227,15.140110969543455,9.419500350952148,76.47907257080078,160.25
2012-04-18,55.98885345458984,99.55471801757812,18.24475479125977,24.548437118530277,15.087454795837402,9.553500175476074,76.57604217529297,159.30999755859375
2012-04-19,55.66608810424805,98.9110107421875,17.617942810058594,24.44596099853516,14.885028839111328,9.55500030517578,76.52061462402344,159.42999267578125
2012-04-20,55.75267028808594,99.0679931640625,17.184267044067383,25.557485580444336,14.804557800292969,9.49899959564209,76.53446960449219,159.5399932861328
2012-04-23,55.27245330810547,98.22020721435548,17.145883560180664,25.32099151611328,14.842806816101074,9.411999702453612,76.61067962646484,159.07000732421875
2012-04-24,55.45353698730469,98.58132934570312,16.803375244140625,25.163333892822266,14.9339599609375,9.51650047302246,76.49986267089844,159.3000030517578
2012-04-25,56.27226257324219,99.9629135131836,18.294532775878903,25.38406753540039,15.143834114074709,9.720999717712402,76.53446960449219,159.6199951171875
2012-04-26,56.68164825439453,100.65374755859376,18.22555923461914,25.3131103515625,15.286648750305176,9.799500465393066,76.65230560302734,161.02999877929688
2012-04-27,56.815460205078125,100.8578109741211,18.08459854125977,25.21063232421875,15.274479866027832,11.342499732971191,76.64534759521484,161.3800048828125
2012-04-30,56.524173736572266,100.41824340820312,17.51416778564453,25.242158889770508,15.022876739501951,11.595000267028809,76.61758422851562,161.8800048828125
2012-05-01,56.88629913330078,101.0776138305664,17.458681106567383,25.23427963256836,15.012447357177734,11.501999855041504,76.58988189697266,161.32000732421875
2012-05-02,56.76034927368164,100.76361083984376,17.57415199279785,25.06873321533203,15.08273696899414,11.512499809265137,76.66617584228516,160.58999633789062
2012-05-03,56.264381408691406,100.02572631835938,17.449384689331055,25.03720474243164,15.17612361907959,11.47249984741211,76.74954223632812,158.97000122070312
2012-05-04,55.32757568359375,98.39290618896484,16.952436447143555,24.42230796813965,14.827157974243164,11.19950008392334,76.8258285522461,159.47000122070312
2012-05-07,55.36692810058594,98.47140502929688,17.07929229736328,24.16215705871582,15.089940071105955,11.258000373840332,76.8536376953125,159.0800018310547
2012-05-08,55.162235260009766,98.04753112792967,17.04030990600586,24.043916702270508,15.220086097717283,11.19499969482422,76.90921020507812,156.0
2012-05-09,54.83160400390625,97.49801635742188,17.070301055908203,24.24887466430664,15.129677772521973,11.14900016784668,76.92996978759766,154.47000122070312
2012-05-10,54.97329711914063,97.67071533203124,17.110496520996094,24.23310089111328,15.241695404052734,11.334500312805176,76.8536376953125,154.77000427246094
2012-05-11,54.82371520996094,97.35668182373048,16.996219635009766,24.564207077026367,15.032316207885742,11.383999824523926,76.90921020507812,153.55999755859375
2012-05-14,54.201786041259766,96.32048797607422,16.74159812927246,24.18580818176269,15.0017671585083,11.146499633789062,77.08274841308594,151.3300018310547
2012-05-15,53.91050720214844,95.78669738769533,16.590137481689453,23.97156524658203,15.178359985351562,11.219499588012695,77.04102325439453,149.74000549316406
2012-05-16,53.65860366821289,95.37847137451172,16.37751007080078,23.725584030151367,15.620962142944336,11.20300006866455,77.02723693847656,149.4600067138672
2012-05-17,52.72965621948242,93.93407440185548,15.89885425567627,23.582748413085938,15.474916458129885,10.91800022125244,77.0758056640625,152.8000030517578
2012-05-18,52.288795471191406,93.19615936279295,15.906644821166992,23.22567749023437,14.912351608276367,10.692500114440918,77.05492401123047,154.5500030517578
2012-05-21,53.257102966308594,94.76614379882812,16.833372116088867,23.6065616607666,15.2528715133667,10.905500411987305,77.04102325439453,154.64999389648438
2012-05-22,53.27284622192383,94.97029113769533,16.704118728637695,23.61449241638184,14.922285079956056,10.76650047302246,76.8536376953125,152.0800018310547
2012-05-23,53.36731719970703,94.97029113769533,17.111696243286133,23.09872436523437,15.137377738952637,10.86400032043457,76.94387817382812,151.6199951171875
2012-05-24,53.46964263916016,95.14297485351562,16.954530715942383,23.06697654724121,14.993322372436523,10.76200008392334,76.88143920898438,151.41000366210938
2012-05-25,53.34370803833008,94.92315673828124,16.86366081237793,23.05904769897461,14.69204330444336,10.64449977874756,76.9993896484375,152.67999267578125
2012-05-29,53.98924255371094,96.00648498535156,17.162979125976562,23.455799102783203,14.761837005615234,10.737500190734863,76.95780944824219,151.02000427246094
2012-05-30,53.13903045654297,94.62489318847656,17.369909286499023,23.28122901916504,14.61008071899414,10.46150016784668,77.21463775634766,151.91000366210938
2012-05-31,53.00517654418945,94.38937377929688,17.32672691345215,23.16220092773437,14.427029609680176,10.645500183105469,77.4437026977539,151.6199951171875
2012-06-01,51.64324951171875,92.08145141601562,16.824676513671875,22.575008392333984,14.181635856628418,10.41100025177002,77.6370849609375,157.5
2012-06-04,51.59603118896485,92.050048828125,16.923643112182617,22.654356002807617,14.370649337768556,10.728500366210938,77.45622253417969,157.32000732421875
2012-06-05,51.989654541015625,92.58383178710938,16.87985610961914,22.62261962890625,14.16748046875,10.660499572753906,77.29621887207031,157.13999938964844
2012-06-06,53.201995849609375,94.7975845336914,17.138683319091797,23.28915405273437,14.419827461242676,10.881999969482422,77.066650390625,157.2100067138672
2012-06-07,53.13903045654297,94.78186798095705,17.146482467651367,23.19393539428711,14.361706733703612,10.9399995803833,77.1849136352539,154.5
2012-06-08,53.603492736816406,95.5668716430664,17.404399871826172,23.52720832824707,14.41684627532959,10.923999786376951,77.15013885498047,154.72999572753906
2012-06-11,52.85561752319336,94.4050521850586,17.129981994628906,22.93208122253418,14.120038986206056,10.824999809265137,77.21965789794922,155.36000061035156
2012-06-12,53.4303092956543,95.50408172607422,17.27963638305664,23.241548538208008,14.035592079162598,10.821000099182127,77.15706634521484,156.4600067138672
2012-06-13,53.03667831420898,94.87606048583984,17.15967559814453,23.11458969116211,13.935994148254396,10.736499786376951,77.3587875366211,157.1199951171875
2012-06-14,53.58774185180664,95.92798614501952,17.14077377319336,23.28122901916504,13.885327339172363,10.72249984741211,77.30317687988281,157.75
2012-06-15,54.138816833496094,96.77579498291016,17.218759536743164,23.82079696655273,14.020936965942385,10.917499542236328,77.48404693603516,157.83999633789062
2012-06-18,54.29627227783203,96.97989654541016,17.568153381347656,23.677967071533203,14.178407669067385,11.133000373840332,77.46315002441406,157.92999267578125
2012-06-19,54.87094879150391,97.968994140625,17.617040634155273,24.36038017272949,14.443670272827148,11.201499938964844,77.37271881103516,157.16000366210938
2012-06-20,54.76860046386719,97.81200408935548,17.56695556640625,24.542882919311523,14.343823432922363,11.151000022888184,77.25447845458984,155.97000122070312
2012-06-21,53.532657623291016,95.66107940673828,17.324920654296875,23.916015625,14.038323402404783,11.028499603271484,77.3587875366211,152.02000427246094
2012-06-22,53.965633392333984,96.35189056396484,17.45779037475586,24.36038017272949,14.19405460357666,11.107999801635742,77.24754333496094,152.63999938964844
2012-06-25,53.08419418334961,94.82097625732422,17.117984771728516,23.701772689819336,13.926308631896973,11.003499984741213,77.49097442626953,153.75999450683594
2012-06-26,53.33738327026367,95.2786865234375,17.15577507019043,23.82079696655273,14.025160789489746,11.280500411987305,77.40745544433594,152.6199951171875
2012-06-27,53.85169219970703,96.13093566894533,17.229854583740234,23.939817428588867,14.13990879058838,11.281000137329102,77.44232940673828,152.8300018310547
2012-06-28,53.74089431762695,95.91000366210938,17.066402435302734,23.7335147857666,14.01597023010254,11.065500259399414,77.53273010253906,151.0500030517578
2012-06-29,55.1493034362793,98.29313659667967,17.514768600463867,24.273096084594727,14.407407760620115,11.417499542236328,77.42838287353516,155.19000244140625
2012-07-02,55.299652099609375,98.56145477294922,17.770296096801758,24.24928855895996,14.417344093322754,11.465999603271484,77.57687377929688,155.08999633789062
2012-07-03,55.75065994262695,99.20848846435548,17.976930618286133,24.40799140930176,14.60014533996582,11.476499557495115,77.52111053466797,157.4600067138672
2012-07-05,55.52118682861328,98.78238677978516,18.292743682861328,24.36038017272949,14.801079750061035,11.352999687194824,77.72327423095703,155.67999267578125
2012-07-06,54.99897766113281,97.8669891357422,18.170970916748047,23.9556941986084,14.55419635772705,11.2524995803833,77.77904510498047,153.7100067138672
2012-07-09,54.86446380615234,97.74073791503906,18.41119956970215,23.80492782592773,14.554943084716797,11.2524995803833,77.93236541748047,154.0399932861328
2012-07-10,54.3739013671875,96.84114837646484,18.24085235595703,23.598609924316406,14.44789218902588,10.975000381469728,77.96722412109375,152.14999389648438
2012-07-11,54.33434677124024,96.85694122314452,18.127485275268555,23.24949073791504,14.186850547790527,10.918499946594238,77.9603042602539,152.99000549316406
2012-07-12,54.120704650878906,96.35187530517578,17.961637496948242,22.71783828735352,14.169217109680176,10.767999649047852,78.09967803955078,152.58999633789062
2012-07-13,54.96734619140625,97.99327087402344,18.1436824798584,23.32089614868164,14.31923484802246,10.919500350952148,78.12750244140625,154.13999938964844
2012-07-16,54.83282852172852,97.77232360839844,18.201860427856445,23.360570907592773,14.279496192932127,10.80049991607666,78.19027709960938,154.2100067138672
2012-07-17,55.196815490722656,98.46673583984376,18.20276641845703,23.53513526916504,14.32445240020752,10.846500396728516,78.16244506835938,153.47000122070312
2012-07-18,55.59241485595703,99.17697143554688,18.182371139526367,24.162006378173828,14.42454719543457,10.873499870300291,78.31576538085938,153.0500030517578
2012-07-19,55.68736267089844,99.42949676513672,18.42409896850586,24.336570739746094,14.7300443649292,11.308500289916992,78.25304412841797,153.3800048828125
2012-07-20,55.18096923828125,98.51408386230467,18.123592376708984,23.900148391723636,15.17115592956543,11.41450023651123,78.36451721191406,153.6699981689453
2012-07-23,54.57170486450195,97.53556823730467,18.1094970703125,23.23361015319824,15.287643432617188,11.30049991607666,78.43428039550781,153.02999877929688
2012-07-24,54.08113098144531,96.76221466064452,18.0222225189209,23.13045692443848,15.090435028076172,11.152000427246094,78.53182983398438,153.52000427246094
2012-07-25,54.08906936645508,96.69910430908205,17.243946075439453,22.87653541564941,15.100868225097656,10.852499961853027,78.55976867675781,155.6699981689453
2012-07-26,54.91196060180664,98.27738189697266,17.24125862121582,23.138399124145508,15.23424243927002,11.000499725341797,78.51095581054688,156.77000427246094
2012-07-27,55.99593734741211,100.17125701904295,17.549551010131836,23.61449241638184,15.77073097229004,11.866000175476074,78.27391052246094,157.5399932861328
2012-07-30,55.9405517578125,100.12388610839844,17.84556770324707,23.519264221191406,15.704663276672363,11.804499626159668,78.40636444091797,157.42999267578125
2012-07-31,55.631980895996094,99.47682189941406,18.317323684692383,23.384376525878903,15.721304893493652,11.664999961853027,78.48304748535156,156.49000549316406
2012-08-01,55.41041946411133,99.36632537841795,18.19886589050293,23.336767196655277,15.714102745056152,11.604499816894531,78.39224243164062,155.13999938964844
2012-08-02,55.03062057495117,98.6719207763672,18.228254318237305,23.16220092773437,15.61648941040039,11.540499687194824,78.40623474121094,154.1300048828125
2012-08-03,56.146297454833984,100.59738159179688,18.465476989746094,23.6065616607666,15.928943634033203,11.748499870300291,78.21768951416016,155.5500030517578
2012-08-06,56.2886962890625,100.86569213867188,18.67092704772949,23.765260696411133,15.96595287322998,11.69950008392334,78.33641052246094,156.3000030517578
2012-08-07,56.6289176940918,101.32335662841795,18.621740341186523,24.011232376098636,15.90932273864746,11.82800006866455,78.12689208984375,156.27999877929688
2012-08-08,56.70015335083008,101.43383026123048,18.59024429321289,24.06678581237793,15.951298713684082,11.718999862670898,78.02911376953125,156.47999572753906
2012-08-09,56.74760055541992,101.54429626464844,18.696269989013672,24.201683044433597,15.954279899597168,11.70300006866455,78.00812530517578,156.99000549316406
2012-08-10,56.8583869934082,101.70214080810548,18.725488662719727,24.13820075988769,15.945586204528809,11.637499809265137,78.13385772705078,157.17999267578125
2012-08-13,56.8109130859375,101.62322998046876,18.97547912597656,24.114398956298828,16.392908096313477,11.621999740600586,78.12689208984375,155.99000549316406
2012-08-14,56.79508209228516,101.67057037353516,19.02638053894043,24.06648063659668,16.60774803161621,11.659500122070312,77.94525146484375,155.1300048828125
2012-08-15,56.921688079833984,101.78104400634766,19.0004825592041,24.12238121032715,16.579933166503906,11.871000289916992,77.69383239746094,155.6300048828125
2012-08-16,57.35686874389648,102.4754638671875,19.16644096374512,24.58566093444824,16.712316513061523,12.077500343322754,77.59610748291016,156.55999755859375
2012-08-17,57.46764755249024,102.71221160888672,19.52094841003418,24.681509017944336,16.81836700439453,12.058500289916992,77.68682098388672,156.72000122070312
2012-08-20,57.45973205566406,102.68064880371094,20.03419685363769,24.5537052154541,16.778629302978516,12.017499923706056,77.65894317626953,157.25999450683594
2012-08-21,57.34106063842773,102.36497497558594,19.760398864746094,24.601638793945312,16.628864288330078,11.97249984741211,77.76371765136719,158.8300018310547
2012-08-22,57.26984786987305,102.38078308105467,20.14623260498047,24.39395904541016,16.819366455078125,12.154999732971191,78.09893798828125,160.5399932861328
2012-08-23,56.84257888793945,101.57587432861328,19.958295822143555,24.170310974121094,16.809925079345703,12.0600004196167,78.15480041503906,161.88999938964844
2012-08-24,57.16695785522461,102.20718383789062,19.976058959960938,24.40992927551269,16.85538101196289,12.286999702453612,78.09893798828125,161.97000122070312
2012-08-27,57.1590576171875,102.20718383789062,20.35135078430176,24.51376724243164,16.621660232543945,12.196000099182127,78.20368957519531,161.36000061035156
2012-08-28,57.151161193847656,102.11248016357422,20.324848175048828,24.46584701538086,16.82110595703125,12.305500030517578,78.26649475097656,161.63999938964844
2012-08-29,57.22236251831055,102.20718383789062,20.2847900390625,24.48181533813477,17.08835220336914,12.355999946594238,78.1897201538086,160.58999633789062
2012-08-30,56.79508209228516,101.43383026123048,19.99563789367676,24.21822929382324,16.931133270263672,12.310999870300291,78.2386245727539,160.52000427246094
2012-08-31,57.13532257080078,101.97044372558594,20.03689765930176,24.61760711669922,17.015827178955078,12.41349983215332,78.48304748535156,164.22000122070312
2012-09-04,57.09577560424805,101.70214080810548,20.32996368408203,24.27414321899414,16.91523551940918,12.394000053405762,78.46839141845703,164.47999572753906
2012-09-05,57.09577560424805,101.70214080810548,20.187196731567383,24.27414321899414,16.907289505004883,12.310999870300291,78.46839141845703,164.30999755859375
2012-09-06,58.23515319824219,103.81697845458984,20.369117736816406,25.04094696044922,17.371248245239258,12.569000244140623,78.28643798828125,164.88999938964844
2012-09-07,58.51998901367188,104.24311065673828,20.49472045898437,24.721450805664062,17.538898468017578,12.95699977874756,78.30040740966797,168.44000244140625
2012-09-10,58.171852111816406,103.62760925292967,19.96160697937012,24.53772735595703,17.405277252197266,12.854499816894531,78.31438446044922,167.2899932861328
2012-09-11,58.29844665527344,103.91168212890624,19.8968448638916,24.593647003173828,17.192174911499023,12.783499717712402,78.22338104248047,167.89999389648438
2012-09-12,58.54374313354492,104.24311065673828,20.173946380615234,24.58566093444824,17.159635543823242,12.781499862670898,78.07646179199219,167.9199981689453
2012-09-13,59.42201232910156,105.9002685546875,20.571231842041016,24.71346092224121,17.536169052124023,13.01200008392334,78.25847625732422,171.30999755859375
2012-09-14,59.73848724365234,106.34217834472656,20.821218490600582,24.92912101745605,17.62657928466797,13.06350040435791,77.9365005493164,171.8000030517578
2012-09-17,59.493255615234375,106.02652740478516,21.07723617553711,24.92912101745605,17.634031295776367,12.899999618530272,78.0624771118164,170.39999389648438
2012-09-18,59.39036178588867,105.9160614013672,21.141395568847656,24.90516662597656,17.840181350708008,12.9375,78.1114501953125,171.72000122070312
2012-09-19,59.43786239624024,105.99497985839844,21.14711570739746,24.80132293701172,18.069181442260746,13.083999633789062,78.26541137695312,171.74000549316406
2012-09-20,59.35870361328125,105.97916412353516,21.04471015930176,25.120830535888672,18.08457946777344,13.040499687194824,78.21641540527344,171.47000122070312
2012-09-21,59.374542236328125,105.9160614013672,21.086576461791992,24.913148880004883,18.230375289916992,12.873499870300291,78.34242248535156,171.9600067138672
2012-09-24,59.242557525634766,105.7780532836914,20.80645751953125,24.58566093444824,18.612621307373047,12.739999771118164,78.42634582519531,171.0500030517578
2012-09-25,58.63827896118164,104.69933319091795,20.28689956665039,24.27414321899414,18.607158660888672,12.623000144958496,78.55232238769531,170.77000427246094
2012-09-26,58.24867630004883,104.0330810546875,20.03509521484375,24.098419189453125,18.71395874023437,12.48349952697754,78.62935638427734,169.80999755859375
2012-09-27,58.8291015625,105.04832458496094,20.521228790283203,24.09042739868164,18.78946304321289,12.829500198364258,78.58033752441406,172.33999633789062
2012-09-28,58.55876159667969,104.57241821289062,20.09292984008789,23.770936965942383,18.73978805541992,12.715999603271484,78.69229125976562,171.88999938964844
2012-10-01,58.662139892578125,104.76277160644533,19.86070442199707,23.55525779724121,18.92060661315918,12.600500106811523,78.66213989257812,172.2899932861328
2012-10-02,58.74958419799805,104.90555572509766,19.918529510498047,23.691059112548828,18.801637649536133,12.529999732971191,78.72525024414062,172.10000610351562
2012-10-03,58.96428298950195,105.3338623046875,20.22394371032715,23.850807189941406,18.938486099243164,12.79599952697754,78.69718933105469,172.41000366210938
2012-10-04,59.40950012207031,106.14289855957033,20.083887100219727,23.986597061157227,19.07633399963379,13.023500442504885,78.58505249023438,173.61000061035156
2012-10-05,59.39360809326172,106.11121368408205,19.6558837890625,23.84281349182129,19.0664005279541,12.92549991607666,78.42381286621094,172.6199951171875
2012-10-08,59.16304397583008,105.7939224243164,19.221555709838867,23.78690528869629,18.82274627685547,12.95300006866455,78.54293060302734,172.0500030517578
2012-10-09,58.56671142578125,104.76277160644533,19.15168190002441,23.387529373168945,18.481231689453125,12.54800033569336,78.45885467529297,170.99000549316406
2012-10-10,58.22481918334961,104.04891204833984,19.3040828704834,23.14790344238281,18.492908477783203,12.249500274658203,78.58505249023438,170.83999633789062
